4393,2,1
3514,0,0
642,0,0
4805,0,0
13534,7,3
5352,1,0
18778,11,5
3372,0,0
8951,1,1
19461,15,10
17018,0,0
13776,0,0
5835,0,0
4245,1,1
13058,0,0
14803,1,0
9953,2,0
10868,1,1
19891,11,10
16043,0,0
15675,0,0
2356,4,4
4555,0,0
20208,5,2
10518,0,0
6869,0,0
1515,0,0
11523,0,0
17026,0,0
20575,8,8
11049,0,0
1409,0,0
6925,6,4
4305,2,1
9790,3,2
6347,0,0
18323,1,1
13589,0,0
3164,0,0
16732,0,0
16390,0,0
3604,5,4
20754,48,46
11723,0,0
9056,6,4
15791,0,0
6304,3,2
12039,0,0
3160,2,0
19929,25,17
6706,1,0
8814,0,0
21446,47,43
13916,1,1
4155,0,0
3330,1,0
9242,3,2
17414,0,0
21933,35,31
16561,0,0
17455,0,0
2190,0,0
3262,3,1
3973,3,3
10391,0,0
15579,0,0
1738,0,0
10649,2,0
8218,0,0
9305,3,0
5921,5,5
2182,0,0
12893,0,0
18743,15,12
12910,3,0
1036,0,0
7358,0,0
2664,0,0
912,4,3
3524,0,0
15623,6,3
15935,0,0
21661,41,41
3076,0,0
3222,0,0
20295,5,2
10627,0,0
19534,7,4
10869,0,0
15259,8,4
4134,3,0
16159,0,0
154,2,2
6003,0,0
16064,0,0
11887,0,0
4864,0,0
20802,16,16
3421,0,0
7162,0,0
10904,0,0
19262,5,1
8306,0,0
1939,0,0
11855,0,0
20088,4,1
18055,0,0
9625,0,0
6727,0,0
2948,0,0
11340,0,0
19604,12,10
13898,5,2
9548,0,0
14962,0,0
360,3,1
3715,0,0
11224,2,1
19664,15,10
12769,0,0
15958,0,0
16706,0,0
7564,2,0
11692,0,0
4185,0,0
13815,0,0
15625,3,1
15664,0,0
21959,20,13
9329,4,2
15644,0,0
6680,0,0
5429,0,0
2097,0,0
10968,2,0
7888,1,1
13729,0,0
15122,0,0
12337,3,1
18745,8,1
18654,39,36
5646,0,0
5278,0,0
21778,8,8
17320,0,0
18630,12,6
3075,0,0
16321,0,0
8251,0,0
784,4,1
7109,0,0
20478,5,4
13449,0,0
21574,33,29
7501,0,0
687,4,1
1346,0,0
7392,0,0
21404,8,7
9787,0,0
19732,2,0
17591,0,0
2655,0,0
2885,2,2
2831,7,4
5439,1,0
16372,4,2
16731,0,0
12385,10,6
9466,2,1
8120,1,0
8096,0,0
721,4,1
10406,0,0
17374,3,0
11526,2,0
11213,1,0
9626,0,0
13893,0,0
12140,1,0
9609,0,0
4714,0,0
7073,0,0
7528,0,0
5707,0,0
5869,0,0
2087,1,0
6510,0,0
1931,0,0
11452,1,1
1124,0,0
3248,0,0
20121,16,16
2307,0,0
14794,0,0
18810,6,2
1652,0,0
5029,2,0
18170,0,0
16921,5,0
6593,0,0
2401,0,0
8484,1,1
5408,2,0
12698,0,0
20309,7,6
11668,2,1
17287,2,0
15108,2,1
5755,0,0
1719,0,0
20777,3,1
13541,0,0
21262,18,15
12048,0,0
10823,0,0
5849,1,0
3728,6,2
15981,0,0
10157,0,0
5844,0,0
8891,1,1
6687,0,0
15248,1,0
21996,16,14
3615,2,0
2610,2,0
21614,7,3
4432,0,0
1374,0,0
3287,1,0
13425,1,0
20573,19,16
17135,0,0
3806,4,0
19907,8,8
6252,0,0
5786,0,0
19137,5,2
2871,0,0
21841,117,113
10920,0,0
21951,17,14
11604,6,3
14993,7,4
15175,0,0
2993,0,0
10782,0,0
8613,1,1
4736,1,1
4321,1,0
6691,0,0
8529,1,1
7486,3,3
16632,0,0
10233,0,0
20018,30,26
21799,25,22
172,3,1
2920,2,1
19691,6,0
19258,8,6
16402,1,0
13590,1,0
14774,1,1
9393,0,0
11655,0,0
18434,0,0
13948,2,1
17064,9,4
3657,0,0
4026,0,0
10816,8,7
21640,7,1
16122,0,0
15667,1,0
21943,118,113
15450,0,0
3807,1,1
8520,0,0
7303,0,0
14937,0,0
3212,0,0
14304,1,1
15978,1,1
3986,0,0
2959,1,0
7862,0,0
18661,6,2
2380,0,0
13728,0,0
3820,1,0
7422,6,6
15949,2,1
12799,0,0
16164,0,0
9491,1,0
15389,8,4
21808,16,7
21370,11,11
19212,12,8
10831,1,0
14064,9,1
6218,0,0
12126,0,0
17794,1,1
21956,27,22
8038,1,0
16824,0,0
17482,3,0
21548,24,22
19410,19,16
43,1,1
13530,11,9
1396,1,0
10567,2,1
117,0,0
12425,1,1
7623,0,0
3031,0,0
12024,2,1
13104,0,0
4821,2,1
2402,0,0
13208,0,0
21832,71,71
5806,0,0
12586,0,0
15155,8,6
1452,0,0
3719,9,8
21759,12,4
6479,0,0
16636,3,1
5866,1,0
6217,6,5
19778,4,4
3158,1,0
21045,51,49
5042,8,4
8263,0,0
13998,1,0
12755,0,0
10957,0,0
4013,1,0
16980,0,0
21373,13,10
15242,0,0
16061,0,0
8108,0,0
13712,0,0
7113,0,0
589,3,1
19772,7,6
6065,4,2
11795,1,0
9065,3,2
14228,2,1
18347,0,0
2353,0,0
13422,0,0
8554,0,0
8812,1,1
10966,1,0
3507,3,3
6467,13,9
10854,0,0
15757,3,3
15580,0,0
14723,0,0
8551,0,0
20281,18,16
12940,0,0
1200,0,0
14742,0,0
11139,0,0
7100,0,0
7692,2,1
21767,7,6
18162,0,0
9403,0,0
14075,0,0
4573,0,0
8124,0,0
20403,15,12
1064,0,0
2286,2,1
19979,6,1
5124,1,0
12738,0,0
11742,1,0
9812,0,0
16335,2,0
12892,0,0
7332,0,0
10900,1,1
16651,0,0
5400,0,0
3400,3,3
9163,1,1
16207,0,0
10394,0,0
6683,0,0
15889,0,0
16222,3,2
77,0,0
18832,5,0
19426,10,6
3969,0,0
12902,0,0
12908,1,1
2251,1,0
20555,5,4
4480,0,0
5137,5,4
3858,4,2
19558,39,39
12229,0,0
13460,1,1
4046,0,0
1810,0,0
14139,12,10
21351,16,11
19983,9,4
11973,0,0
12591,8,5
836,0,0
5645,0,0
20142,4,1
846,1,1
8379,1,1
9333,0,0
2338,0,0
20637,19,18
1245,7,4
18374,1,1
6618,1,0
6554,4,3
15816,0,0
17229,13,6
21544,17,15
2261,4,4
13173,6,4
20811,7,3
12339,2,2
7371,0,0
6874,0,0
18338,2,1
21083,11,8
11946,0,0
15489,1,0
1837,10,5
5769,5,1
6914,0,0
2139,0,0
2832,0,0
16623,0,0
13877,1,0
21629,15,14
14431,2,0
12542,1,1
9579,0,0
1197,0,0
17466,0,0
6754,0,0
19486,10,5
3414,2,1
14227,0,0
21891,39,36
4467,0,0
14509,0,0
1798,0,0
21362,49,47
2537,0,0
970,7,6
4225,0,0
1146,1,1
20379,38,33
19181,8,6
21347,5,1
12712,1,0
20713,4,2
14838,1,1
1594,2,1
14845,0,0
11164,0,0
4829,4,3
19630,12,10
16601,0,0
21500,23,19
7934,3,2
8958,7,6
18554,8,2
10280,2,1
8899,0,0
14823,0,0
5542,0,0
13399,2,0
11091,0,0
20515,3,0
18803,4,1
13183,1,0
21358,13,11
3765,1,1
10056,0,0
2617,1,0
14337,0,0
734,9,5
15706,0,0
20380,67,63
1839,0,0
18866,22,19
2744,0,0
10297,0,0
16117,0,0
17099,0,0
988,3,0
20708,4,0
10893,5,2
11743,15,12
9103,3,1
14543,8,6
3989,2,2
17449,0,0
10576,0,0
3944,0,0
21003,54,52
15441,1,0
7784,12,8
9805,0,0
9175,0,0
7963,0,0
8089,0,0
17143,2,0
17624,0,0
16348,5,2
13509,0,0
12801,1,0
12050,0,0
2103,0,0
16680,4,0
10060,0,0
47,0,0
12554,0,0
14444,0,0
5428,0,0
1455,0,0
15054,0,0
13824,1,1
4475,0,0
5057,0,0
19147,18,15
14049,0,0
619,3,0
14899,2,0
16209,0,0
7580,0,0
6362,0,0
13915,3,0
15596,0,0
16316,2,1
12295,0,0
1534,11,10
7568,2,2
8252,1,1
18426,0,0
19997,10,6
15814,0,0
5625,0,0
1382,0,0
20334,16,14
21189,13,10
13537,0,0
15437,2,1
9707,1,1
9520,0,0
7143,0,0
13714,0,0
4955,2,0
1264,0,0
8811,0,0
20029,5,0
21617,13,8
19447,14,11
10702,0,0
16383,16,16
11009,0,0
9741,1,0
5160,0,0
21203,4,0
89,4,2
21578,15,10
5942,0,0
4402,1,0
5334,2,0
15019,0,0
19174,9,7
4628,1,0
12289,0,0
13578,0,0
8698,0,0
5412,0,0
13788,0,0
11713,0,0
14183,5,4
8876,1,0
18757,9,7
15833,2,1
2153,0,0
19267,14,13
16805,0,0
221,0,0
2111,0,0
18353,1,0
11022,0,0
19325,18,17
19794,18,17
4826,10,7
50,0,0
18423,0,0
9227,0,0
5337,0,0
1864,9,6
1301,2,1
9379,1,0
1583,1,1
4521,0,0
17190,0,0
21283,20,18
17581,3,0
11547,1,0
17869,2,0
4817,0,0
3802,6,3
9490,0,0
8426,1,1
11962,0,0
4311,1,1
3876,3,2
4436,1,1
17575,0,0
16340,0,0
3871,0,0
7060,1,1
18062,0,0
4098,0,0
10537,1,0
5890,1,0
6143,0,0
1189,0,0
18388,3,3
19655,10,10
8309,0,0
8323,0,0
20473,11,11
6953,0,0
3219,5,3
10760,0,0
3737,1,1
12697,8,6
5086,1,1
2868,2,0
10402,1,0
7655,2,1
9598,0,0
6581,0,0
21788,4,1
16710,0,0
16069,16,13
13057,0,0
14258,0,0
3999,0,0
4006,0,0
4636,0,0
8494,0,0
20198,18,14
12099,0,0
5242,6,5
5857,0,0
2750,1,0
8777,0,0
14497,5,5
8370,0,0
13303,2,2
5338,0,0
5829,1,1
21946,125,123
16708,1,0
9155,0,0
2163,5,2
9111,0,0
19449,33,31
9755,2,2
9957,0,0
14242,8,4
8649,0,0
12992,0,0
6888,3,1
474,4,4
21562,11,6
20880,3,0
2328,0,0
4614,0,0
8589,1,0
5632,1,0
3698,0,0
16219,31,24
1624,0,0
19417,3,3
774,7,1
11012,0,0
13764,1,0
4724,0,0
21701,17,8
20164,20,18
16533,0,0
13246,1,0
2722,0,0
20277,30,24
3841,2,1
4483,0,0
12739,1,1
15679,1,1
1253,0,0
19130,3,1
11460,4,1
17910,0,0
20790,20,11
10794,2,1
2586,7,6
4023,3,2
15198,1,0
9745,4,4
1152,0,0
20143,19,15
10378,4,3
14785,2,0
11534,0,0
8547,0,0
8948,0,0
9450,0,0
4140,0,0
15992,0,0
4927,3,0
21306,4,1
21488,13,11
4575,1,0
20015,6,3
17934,0,0
17235,0,0
19933,8,7
6919,0,0
15035,0,0
16058,2,2
3502,2,1
12929,4,1
18591,17,14
6505,0,0
15067,0,0
14369,1,0
16328,0,0
15917,0,0
14143,0,0
16801,0,0
7636,0,0
19075,16,15
11036,0,0
18481,0,0
21280,18,15
12830,0,0
14473,9,3
19828,11,7
18504,42,37
11760,0,0
17048,0,0
8599,1,1
10238,0,0
11756,0,0
14358,0,0
15215,3,1
15335,0,0
9868,3,2
2224,0,0
12849,0,0
5068,0,0
21652,12,10
12958,2,0
13455,20,19
4838,0,0
21948,63,63
19898,11,5
18000,0,0
14608,2,0
1753,1,1
15726,6,4
5262,0,0
10573,0,0
16431,0,0
7675,0,0
16993,0,0
5129,0,0
4478,12,12
6288,0,0
7699,0,0
13167,0,0
7626,0,0
21240,13,12
17879,0,0
11141,0,0
3674,7,3
9589,5,2
9687,1,1
13410,2,0
12544,0,0
4186,0,0
18076,0,0
2628,7,7
14776,0,0
19920,7,2
6728,0,0
8582,0,0
16302,2,2
2215,0,0
1383,0,0
5968,0,0
6381,0,0
11630,3,2
17189,1,0
16300,0,0
12405,4,1
12293,0,0
17881,1,0
8974,0,0
13373,0,0
17696,0,0
20213,15,13
14932,0,0
18454,0,0
4893,6,2
9772,0,0
8013,0,0
8045,0,0
11158,0,0
11759,0,0
3305,0,0
19551,6,5
15205,21,20
19584,38,37
14364,0,0
21074,21,19
13861,0,0
2085,0,0
8536,3,3
18837,18,15
12172,0,0
9243,9,8
257,0,0
12770,3,1
275,0,0
9712,1,0
12251,0,0
2726,0,0
18558,23,21
21849,25,19
10637,1,1
17461,0,0
9642,3,0
6275,0,0
10668,1,1
21065,7,2
21051,34,33
9168,0,0
8348,8,4
11236,0,0
12798,6,6
10744,0,0
398,4,0
3787,4,1
9646,0,0
2521,0,0
7245,4,1
16389,3,0
8060,0,0
6072,0,0
10572,0,0
16448,2,0
9660,0,0
8828,5,2
2975,0,0
18253,0,0
6373,0,0
14854,0,0
19093,10,7
9878,0,0
3947,1,0
19064,6,1
5292,2,1
13802,1,1
6642,0,0
5862,1,1
7167,0,0
8677,3,0
18672,18,15
16257,0,0
20609,4,1
311,1,0
16021,0,0
21467,5,3
20569,18,17
5582,3,1
18756,9,1
9656,0,0
8342,0,0
7455,0,0
14499,5,5
7811,4,4
8438,2,1
18077,1,1
5339,0,0
4709,0,0
10323,0,0
18165,4,1
1723,0,0
15758,0,0
8461,4,2
15180,1,1
22008,22,18
9633,0,0
6644,2,1
8831,1,0
20357,24,19
20720,29,25
15751,1,0
827,4,3
2485,0,0
15666,0,0
3826,0,0
9863,0,0
20498,16,14
14773,1,0
6343,0,0
1568,0,0
14218,2,1
3783,0,0
13254,1,1
17800,0,0
20995,41,34
6455,0,0
12512,2,2
9996,0,0
10791,4,1
2359,0,0
3668,0,0
3060,0,0
8765,0,0
13417,0,0
16612,0,0
21796,6,1
8615,0,0
2208,0,0
13082,1,1
18386,0,0
20620,14,11
1693,0,0
5215,0,0
21828,11,5
2427,0,0
17788,0,0
1002,5,2
17215,1,1
596,0,0
21403,19,18
14072,0,0
7785,1,1
2168,1,1
13908,0,0
22005,94,93
16871,0,0
5734,2,2
6384,0,0
20054,27,27
2795,5,3
18640,16,13
8417,1,1
1488,0,0
15523,0,0
544,5,0
5896,1,0
14192,1,0
2089,3,2
17703,0,0
12193,3,0
19803,14,11
7216,0,0
3571,1,0
18620,14,12
7818,0,0
20348,4,0
19427,16,10
3417,1,1
5884,0,0
3369,0,0
10943,4,3
11765,2,1
7521,0,0
4879,2,0
16620,0,0
20475,5,3
20205,7,4
4378,3,2
13136,2,2
13170,0,0
20310,9,5
2913,0,0
18569,10,10
16733,6,3
10698,32,27
3443,1,0
11977,0,0
1334,0,0
18584,3,0
8030,0,0
7355,3,0
10117,1,0
15231,0,0
17346,2,1
21454,7,3
19279,18,14
2849,0,0
21957,19,15
3309,0,0
16196,3,1
2944,0,0
3565,0,0
11496,0,0
15738,15,13
15583,0,0
15683,0,0
8114,0,0
14173,4,2
16677,2,2
17352,6,3
3323,2,0
19349,6,5
732,5,3
5162,0,0
8576,4,3
14188,0,0
4611,1,1
7467,1,1
16263,0,0
19255,12,7
987,3,2
4057,0,0
20679,71,69
12360,0,0
8590,0,0
620,0,0
21015,118,113
13442,0,0
12581,0,0
9545,9,7
18583,9,6
13622,1,1
10750,0,0
19883,27,27
2107,5,4
3496,1,0
16719,0,0
6730,0,0
11037,0,0
8966,4,0
12286,0,0
2038,0,0
5726,3,1
14315,0,0
18181,0,0
11209,0,0
998,1,0
8194,0,0
2643,2,1
851,4,4
15601,0,0
20286,19,12
8192,2,0
9253,0,0
12396,2,1
8982,0,0
17743,0,0
18616,49,48
5523,0,0
7684,1,0
11440,1,0
15367,0,0
14722,1,0
8624,0,0
15531,0,0
6629,1,1
11517,2,0
16864,1,0
14755,0,0
2938,0,0
7886,0,0
12459,0,0
5404,0,0
439,0,0
5072,1,0
270,0,0
2033,4,2
12568,0,0
18104,0,0
15100,0,0
19937,24,22
3873,0,0
19693,6,0
20471,8,5
3135,0,0
17309,0,0
11532,4,4
6552,3,1
6808,0,0
6228,0,0
14630,0,0
9027,3,2
10264,2,0
11218,2,1
15867,0,0
242,2,1
1349,0,0
13402,1,1
16454,6,1
6897,1,1
7738,3,2
13684,0,0
7124,0,0
12486,1,0
485,2,1
11644,1,1
19148,15,13
6112,4,2
19495,12,10
2479,1,1
5263,0,0
11745,0,0
3451,2,1
8403,6,1
19925,27,24
18652,11,4
8903,0,0
9477,0,0
13936,3,1
13797,0,0
19142,21,21
16487,1,0
6398,0,0
15549,0,0
10508,1,0
11295,4,1
4646,0,0
9962,0,0
21304,47,44
298,2,1
21364,17,14
20589,9,7
4713,0,0
16375,3,0
7163,1,1
6269,1,0
16654,0,0
7256,0,0
12331,1,1
2410,1,0
9529,0,0
12007,2,0
21590,5,2
6952,0,0
19651,39,36
9412,0,0
4982,0,0
8261,1,0
13739,0,0
17918,0,0
9502,0,0
8320,0,0
2059,0,0
18952,12,8
15863,0,0
7172,0,0
19656,59,50
20024,16,13
17060,0,0
20383,14,12
16832,3,0
4398,1,0
20026,15,14
16193,0,0
8433,0,0
15834,1,0
14113,0,0
7066,1,0
8981,1,0
10143,1,1
13307,0,0
13166,1,1
1015,2,1
8819,2,2
2311,1,0
9683,1,1
13490,0,0
1026,13,12
142,2,0
3187,4,0
8264,1,1
507,2,0
4021,1,1
1911,0,0
14200,0,0
16387,0,0
4704,0,0
12960,0,0
15307,0,0
12437,2,1
3120,0,0
468,0,0
18247,1,0
22009,3,0
18183,2,1
1896,0,0
21585,28,21
713,3,0
6031,0,0
13304,1,1
21010,37,37
15413,0,0
12970,0,0
1087,0,0
425,1,0
3313,10,7
17861,0,0
371,1,1
11481,0,0
992,2,0
15228,0,0
631,2,0
18808,10,9
9222,0,0
12601,0,0
19695,27,23
16495,1,0
6477,0,0
4190,2,2
21553,36,35
4847,0,0
16847,0,0
3329,0,0
12507,2,2
7051,0,0
21509,35,35
20836,28,21
19662,17,14
11232,0,0
15237,4,1
15957,0,0
21723,10,9
7381,0,0
15621,4,1
3727,1,1
4744,2,1
5943,0,0
21151,13,6
4079,0,0
1376,0,0
348,0,0
20948,10,6
9921,0,0
20014,11,8
5919,0,0
17175,1,1
4165,0,0
2433,3,3
13496,0,0
9521,0,0
1080,0,0
7994,0,0
15538,0,0
7337,3,2
9592,3,0
11010,0,0
17969,0,0
15594,0,0
18733,7,5
14296,1,0
4162,0,0
498,1,0
11903,5,1
12845,2,0
8563,0,0
3987,3,3
6832,0,0
9949,1,0
10038,0,0
5563,0,0
3097,0,0
11006,0,0
16260,8,5
21342,4,0
6232,6,0
9651,2,1
14990,0,0
15439,1,1
11606,3,0
21735,28,28
8474,0,0
17864,1,0
6199,7,6
18345,0,0
21152,47,47
9661,0,0
21316,16,12
1987,0,0
16538,0,0
11823,0,0
16490,0,0
6431,0,0
17284,0,0
13754,0,0
12651,1,0
3587,3,1
14098,0,0
10121,3,0
8805,0,0
16436,2,1
11912,1,0
20209,19,12
11384,2,2
18243,0,0
6216,5,2
4912,0,0
9445,0,0
10713,0,0
14706,0,0
10327,0,0
9582,7,5
14340,0,0
11933,0,0
5282,0,0
3108,0,0
13974,0,0
4338,0,0
18895,12,10
2535,0,0
15774,0,0
18969,4,1
3894,0,0
10315,0,0
20527,18,11
8288,0,0
10655,1,1
9599,7,1
2746,2,0
8917,6,5
10352,0,0
13250,1,1
9080,0,0
16989,5,2
3923,0,0
8604,0,0
18934,23,23
3234,1,0
4541,0,0
21318,6,1
13638,0,0
8147,0,0
9326,0,0
20303,19,17
18084,0,0
2420,0,0
6628,0,0
5970,0,0
18034,0,0
11412,1,1
14495,1,0
10154,0,0
4811,0,0
2571,1,0
20859,13,10
6974,0,0
10885,0,0
11227,0,0
6507,0,0
12017,0,0
9228,0,0
2223,1,1
6148,0,0
8694,1,1
531,4,2
15027,2,1
16857,2,1
11874,15,12
5938,0,0
21564,22,20
13608,0,0
9061,0,0
13800,0,0
15968,5,3
17450,1,1
14238,19,16
10847,0,0
3013,3,3
6078,0,0
8663,1,0
12118,8,0
10388,0,0
18715,3,2
21197,34,29
10984,10,10
21029,17,14
6268,2,2
8446,0,0
1691,0,0
2445,0,0
11569,0,0
9876,0,0
8679,1,1
18138,1,1
8758,0,0
1393,2,2
3718,24,23
12276,0,0
9602,3,1
20115,24,17
9034,0,0
1806,4,3
2124,2,1
10166,2,1
12666,0,0
10777,1,1
20767,8,1
10183,0,0
1481,0,0
239,2,1
3148,0,0
20038,5,1
8195,5,4
20685,2,0
11937,3,1
15548,1,1
16553,6,1
17380,0,0
19985,5,2
13554,0,0
10973,0,0
18349,0,0
2140,0,0
3188,1,0
14979,0,0
14366,0,0
20067,12,9
6174,0,0
20955,13,13
13545,4,2
10811,0,0
7723,0,0
3132,0,0
19088,7,4
19219,5,4
9024,1,1
3852,0,0
20464,19,12
4113,2,0
9288,0,0
19982,6,0
9473,0,0
6844,0,0
663,3,2
9716,1,0
13349,0,0
21924,53,51
2872,0,0
4786,0,0
10030,0,0
12973,0,0
11683,2,1
16862,0,0
7652,0,0
6311,0,0
2928,10,6
10263,0,0
18169,1,0
2280,0,0
1954,0,0
8332,1,1
10478,1,1
19690,5,3
8258,0,0
20818,4,0
11107,8,6
18506,10,6
3142,0,0
